vehicle_record_id,vehicle_id,registration_number,owner_person_id,vehicle_type,make,model,registration_date,event_datetime,location_id,location,event_type,status,case_id
VREC-008662,V-000584,HR-66-IH-1228,P-001710,CAR,Maruti,Swift,2026-01-01,2026-06-27 10:00:06,L-000091,"Industrial Estate, Nagapattinam",MOVED,ACTIVE,
VREC-008663,V-000215,TS-54-YW-3138,P-000881,CAR,Honda,Innova,2026-01-01,2026-08-14 07:35:56,L-000006,"Bus Stand, Erode",SEEN,ACTIVE,
VREC-008664,V-000023,GJ-73-OR-6593,P-001512,CAR,Toyota,Swift,2026-01-01,2026-04-22 05:20:49,L-000105,"Bypass, Tirunelveli",MOVED,ACTIVE,CR-2026-2008
VREC-008665,V-000087,RJ-44-FT-6359,P-000787,BIKE,Bajaj,Pulsar,2026-01-01,2026-03-01 15:19:25,L-000168,"Grain Market, Salem",REGISTERED,ACTIVE,
VREC-008666,V-000531,BR-07-ZW-5330,P-001778,VAN,Mahindra,Supro,2026-01-01,2026-05-14 01:21:28,L-000075,"Residential Colony, Salem",SEEN,ACTIVE,
VREC-008667,V-000148,WB-25-QJ-6640,P-000655,CAR,Toyota,Thar,2026-01-01,2026-08-21 12:10:14,L-000078,"Technology Park, Nagercoil",SEEN,ACTIVE,CR-2026-2008
VREC-008668,V-000110,BR-93-SR-5754,P-001185,BIKE,Honda,Pulsar,2026-01-01,2026-01-03 11:35:42,L-000082,"Highway Junction, Nagercoil",MOVED,INACTIVE,
VREC-008669,V-000560,MH-43-ZJ-8293,P-000792,BIKE,Bajaj,Apache,2026-01-01,2026-01-19 01:50:31,L-000091,"Industrial Estate, Nagapattinam",SEEN,ACTIVE,
VREC-008670,V-000361,TS-03-SK-5276,P-000712,VAN,Force,Eeco,2026-01-01,2026-02-27 05:35:53,L-000016,"University Road, Karur",SEEN,ACTIVE,
VREC-008671,V-000686,KL-78-CU-7262,P-000375,CAR,Hyundai,Swift,2026-01-01,2026-07-17 06:56:14,L-000182,"IT Park, Karur",REGISTERED,ACTIVE,CR-2026-2005
VREC-008672,V-000675,TN-48-CN-5385,P-001198,CAR,Toyota,City,2026-01-01,2026-05-31 11:12:01,L-000150,"Warehouse Zone, Coimbatore",SEEN,ACTIVE,
VREC-008673,V-000300,MH-42-SM-8482,P-001119,VAN,Maruti,Supro,2026-01-01,2026-03-04 13:15:05,L-000068,"Bus Stand, Hosur",REGISTERED,ACTIVE,
VREC-008674,V-000552,HR-05-XN-8336,P-001323,CAR,Toyota,Verna,2026-01-01,2026-07-28 17:57:31,L-000085,"Warehouse Zone, Thanjavur",MOVED,ACTIVE,
VREC-008675,V-000692,HR-26-ML-7989,P-000612,BIKE,Bajaj,Splendor,2026-01-01,2026-05-28 05:52:17,L-000062,"Port Area, Chennai",SEEN,ACTIVE,CR-2026-2005
VREC-008676,V-000517,AP-58-RK-2647,P-001995,CAR,Toyota,Nexon,2026-01-01,2026-02-27 09:49:39,L-000076,"Bus Stand, Cuddalore",REGISTERED,ACTIVE,CR-2026-2014
VREC-008677,V-000422,KL-79-OZ-1240,P-001629,CAR,Tata,Verna,2026-01-01,2026-02-11 22:32:42,L-000094,"IT Park, Hosur",SEEN,ACTIVE,CR-2026-2001
VREC-008678,V-000070,DL-07-ZQ-3020,P-001550,VAN,Force,Trax,2026-01-01,2026-03-06 12:39:44,L-000135,"Market Road, Kanniyakumari",REGISTERED,ACTIVE,CR-2026-2001
VREC-008679,V-000226,KL-92-TO-9621,P-001679,BIKE,Bajaj,FZ,2026-01-01,2026-07-04 21:05:06,L-000187,"Highway Junction, Thoothukudi",REGISTERED,ACTIVE,
VREC-008680,V-000565,DL-84-VV-5253,P-001152,CAR,Toyota,Nexon,2026-01-01,2026-04-17 10:45:03,L-000072,"Warehouse Zone, Erode",SEEN,ACTIVE,CR-2026-2013
VREC-008681,V-000296,AP-49-RE-2382,P-000097,BIKE,TVS,Apache,2026-01-01,2026-02-01 18:22:22,L-000050,"Port Area, Madurai",REGISTERED,ACTIVE,
VREC-008682,V-000233,CG-34-XJ-2961,P-001049,TRUCK,Bharat Benz,Truck 3520,2026-01-01,2026-05-04 04:59:14,L-000153,"University Road, Krishnagiri",REGISTERED,ACTIVE,
VREC-008683,V-000323,TS-01-GJ-2965,P-001460,VAN,Maruti,Eeco,2026-01-01,2026-07-05 10:16:17,L-000170,"Bus Stand, Karur",REGISTERED,ACTIVE,
VREC-008684,V-000498,MP-31-UT-3020,P-000186,CAR,Mahindra,Innova,2026-01-01,2026-06-18 06:40:54,L-000005,"SIPCOT, Cuddalore",MOVED,ACTIVE,
VREC-008685,V-000413,CG-86-OD-5133,P-000993,CAR,Honda,City,2026-01-01,2026-06-23 13:33:17,L-000166,"Old Town, Thoothukudi",MOVED,ACTIVE,CR-2026-2016
VREC-008686,V-000464,MH-39-QS-5099,P-000636,CAR,Tata,Thar,2026-01-01,2026-08-05 12:32:52,L-000016,"University Road, Karur",SEEN,ACTIVE,CR-2026-2012
VREC-008687,V-000414,GJ-75-HR-2113,P-001297,VAN,Mahindra,Eeco,2026-01-01,2026-06-30 08:32:53,L-000153,"University Road, Krishnagiri",MOVED,ACTIVE,
VREC-008688,V-000442,AP-65-SZ-4637,P-000475,CAR,Mahindra,Innova,2026-01-01,2026-07-19 19:54:43,L-000090,"Warehouse Zone, Salem",SEEN,ACTIVE,
VREC-008689,V-000050,RJ-31-AZ-4201,P-000029,BIKE,Bajaj,Pulsar,2026-01-01,2026-05-12 12:10:42,L-000054,"Warehouse Zone, Cuddalore",MOVED,ACTIVE,
VREC-008690,V-000303,GJ-65-JU-3129,P-001888,CAR,Toyota,Nexon,2026-01-01,2026-01-17 06:28:26,L-000160,"Industrial Estate, Thoothukudi",MOVED,ACTIVE,
VREC-008691,V-000081,MH-72-HZ-4587,P-000203,VAN,Tata,Trax,2026-01-01,2026-01-17 18:55:45,L-000062,"Port Area, Chennai",SEEN,ACTIVE,CR-2026-2017
VREC-008692,V-000358,MH-31-FK-6958,P-000528,VAN,Tata,Winger,2026-01-01,2026-03-26 05:05:07,L-000055,"Grain Market, Thoothukudi",REGISTERED,ACTIVE,
VREC-008693,V-000205,TN-47-XQ-5506,P-000948,BIKE,Honda,Shine,2026-01-01,2026-05-28 13:48:55,L-000112,"Bus Stand, Salem",REGISTERED,ACTIVE,
VREC-008694,V-000197,AP-93-AC-6283,P-001893,CAR,Honda,City,2026-01-01,2026-02-05 10:40:09,L-000121,"Residential Colony, Nagercoil",SEEN,ACTIVE,
VREC-008695,V-000100,TN-37-YK-6242,P-001663,BIKE,Honda,Shine,2026-01-01,2026-07-01 23:39:29,L-000094,"IT Park, Hosur",REGISTERED,ACTIVE,CR-2026-2013
VREC-008696,V-000075,GJ-27-AC-3677,P-001914,VAN,Mahindra,Trax,2026-01-01,2026-02-25 20:25:20,L-000096,"Warehouse Zone, Tiruchirappalli",MOVED,ACTIVE,CR-2026-2017
VREC-008697,V-000621,UP-53-VE-6628,P-001206,TRUCK,Eicher,Pro 3015,2026-01-01,2026-05-07 22:29:21,L-000004,"Grain Market, Thanjavur",REGISTERED,INACTIVE,CR-2026-2017
VREC-008698,V-000036,BR-28-HD-2343,P-001749,CAR,Mahindra,Thar,2026-01-01,2026-01-04 07:37:46,L-000052,"Bus Stand, Erode",SEEN,ACTIVE,
VREC-008699,V-000556,WB-47-OT-6497,P-001557,CAR,Tata,Thar,2026-01-01,2026-01-22 14:16:22,L-000029,"Grain Market, Coimbatore",REGISTERED,ACTIVE,
VREC-008700,V-000240,KA-47-UA-6529,P-000681,CAR,Mahindra,Thar,2026-01-01,2026-05-18 12:15:06,L-000096,"Warehouse Zone, Tiruchirappalli",MOVED,ACTIVE,
VREC-008701,V-000285,GJ-76-BX-3763,P-000946,VAN,Mahindra,Eeco,2026-01-01,2026-01-08 06:12:19,L-000114,"Ring Road, Thanjavur",SEEN,ACTIVE,
VREC-008702,V-000137,MP-24-WC-3251,P-000971,TRUCK,Ashok Leyland,Pro 3015,2026-01-01,2026-05-28 14:40:00,L-000052,"Bus Stand, Erode",MOVED,ACTIVE,
VREC-008703,V-000388,GJ-25-NL-6351,P-000215,BIKE,Honda,Splendor,2026-01-01,2026-07-09 17:08:44,L-000103,"Industrial Estate, Erode",MOVED,ACTIVE,
VREC-008704,V-000466,MP-56-IF-1235,P-000463,VAN,Mahindra,Supro,2026-01-01,2026-05-26 13:27:22,L-000079,"Warehouse Zone, Salem",REGISTERED,INACTIVE,
VREC-008705,V-000016,MP-69-QT-2031,P-001476,CAR,Tata,Nexon,2026-01-01,2026-04-26 15:02:53,L-000100,"Bypass, Cuddalore",MOVED,ACTIVE,CR-2026-2015
VREC-008706,V-000231,UP-04-ZA-2748,P-001136,CAR,Mahindra,Swift,2026-01-01,2026-01-23 03:28:30,L-000114,"Ring Road, Thanjavur",SEEN,ACTIVE,
VREC-008707,V-000039,WB-57-TG-7110,P-001583,CAR,Maruti,Innova,2026-01-01,2026-05-30 17:04:13,L-000094,"IT Park, Hosur",REGISTERED,ACTIVE,CR-2026-2009
VREC-008708,V-000312,AP-85-LY-7392,P-000676,CAR,Toyota,Nexon,2026-01-01,2026-02-11 09:01:47,L-000183,"Grain Market, Chennai",REGISTERED,ACTIVE,
VREC-008709,V-000541,MP-24-NC-1714,P-000027,VAN,Tata,Trax,2026-01-01,2026-04-15 18:39:07,L-000079,"Warehouse Zone, Salem",REGISTERED,ACTIVE,
VREC-008710,V-000509,TN-38-GL-7286,P-000887,VAN,Mahindra,Eeco,2026-01-01,2026-05-03 17:01:30,L-000102,"Industrial Estate, Hosur",MOVED,ACTIVE,
VREC-008711,V-000094,MH-09-OT-5259,P-001762,CAR,Honda,Innova,2026-01-01,2026-03-25 13:13:39,L-000187,"Highway Junction, Thoothukudi",REGISTERED,ACTIVE,CR-2026-2007
VREC-008712,V-000595,CG-22-WW-2543,P-000387,CAR,Toyota,Swift,2026-01-01,2026-07-15 09:50:02,L-000023,"Bus Stand, Kanniyakumari",MOVED,ACTIVE,CR-2026-2007
VREC-008713,V-000075,GJ-27-AC-3677,P-001914,VAN,Mahindra,Trax,2026-01-01,2026-02-14 14:55:52,L-000108,"Auto Nagar, Thoothukudi",REGISTERED,ACTIVE,
VREC-008714,V-000432,TN-21-QP-5430,P-000732,VAN,Force,Winger,2026-01-01,2026-08-07 05:38:18,L-000090,"Warehouse Zone, Salem",REGISTERED,INACTIVE,CR-2026-2007
VREC-008715,V-000416,GJ-79-TQ-1620,P-000859,VAN,Mahindra,Trax,2026-01-01,2026-02-19 12:18:19,L-000016,"University Road, Karur",SEEN,ACTIVE,
VREC-008716,V-000283,MP-17-OP-9947,P-001240,BIKE,Hero,Shine,2026-01-01,2026-07-12 20:18:01,L-000119,"SIPCOT, Krishnagiri",REGISTERED,ACTIVE,
VREC-008717,V-000014,BR-84-ZK-5972,P-001958,VAN,Mahindra,Supro,2026-01-01,2026-02-07 15:10:47,L-000095,"Port Area, Nagercoil",MOVED,ACTIVE,
VREC-008718,V-000664,GJ-17-EG-4550,P-000108,TRUCK,Tata,LP 1613,2026-01-01,2026-03-30 13:24:50,L-000170,"Bus Stand, Karur",REGISTERED,ACTIVE,
VREC-008719,V-000367,BR-67-QQ-8182,P-000510,CAR,Hyundai,City,2026-01-01,2026-04-28 09:44:43,L-000082,"Highway Junction, Nagercoil",MOVED,INACTIVE,
VREC-008720,V-000662,TS-72-VR-3996,P-000287,VAN,Force,Trax,2026-01-01,2026-03-27 09:54:45,L-000009,"Highway Junction, Krishnagiri",MOVED,ACTIVE,
VREC-008721,V-000057,WB-71-RX-7617,P-001641,VAN,Force,Supro,2026-01-01,2026-01-09 06:47:50,L-000181,"Highway Junction, Chennai",MOVED,ACTIVE,
VREC-008722,V-000127,AP-44-MZ-8084,P-001552,CAR,Toyota,Thar,2026-01-01,2026-07-28 23:58:32,L-000160,"Industrial Estate, Thoothukudi",SEEN,ACTIVE,
VREC-008723,V-000535,MP-53-IB-8526,P-000236,CAR,Hyundai,Nexon,2026-01-01,2026-06-28 17:59:37,L-000119,"SIPCOT, Krishnagiri",REGISTERED,ACTIVE,
VREC-008724,V-000333,DL-52-FE-6421,P-001063,BIKE,Honda,Shine,2026-01-01,2026-02-05 22:09:33,L-000109,"IT Park, Erode",MOVED,ACTIVE,CR-2026-2015
VREC-008725,V-000546,UP-53-LE-5212,P-001361,CAR,Mahindra,Swift,2026-01-01,2026-06-02 12:50:32,L-000153,"University Road, Krishnagiri",MOVED,INACTIVE,
VREC-008726,V-000628,CG-52-AL-5375,P-001135,CAR,Mahindra,City,2026-01-01,2026-06-29 05:03:13,L-000121,"Residential Colony, Nagercoil",REGISTERED,ACTIVE,CR-2026-2013
VREC-008727,V-000292,RJ-70-VK-7691,P-000084,CAR,Hyundai,Innova,2026-01-01,2026-05-24 01:29:32,L-000052,"Bus Stand, Erode",MOVED,ACTIVE,
VREC-008728,V-000058,WB-97-IQ-7679,P-000345,CAR,Mahindra,Verna,2026-01-01,2026-06-22 23:32:31,L-000147,"Port Area, Tiruchirappalli",SEEN,ACTIVE,CR-2026-2015
VREC-008729,V-000592,RJ-09-LQ-3039,P-000384,BIKE,Honda,Pulsar,2026-01-01,2026-07-11 14:02:08,L-000091,"Industrial Estate, Nagapattinam",MOVED,ACTIVE,CR-2026-2014
VREC-008730,V-000269,TN-08-DY-7343,P-001923,BIKE,Bajaj,Pulsar,2026-01-01,2026-05-22 13:44:29,L-000153,"University Road, Krishnagiri",SEEN,ACTIVE,
VREC-008731,V-000693,MP-05-AN-5002,P-001682,CAR,Honda,Verna,2026-01-01,2026-07-12 13:14:19,L-000023,"Bus Stand, Kanniyakumari",SEEN,ACTIVE,
VREC-008732,V-000646,MH-74-NM-6307,P-000247,CAR,Hyundai,Thar,2026-01-01,2026-01-27 09:34:35,L-000082,"Highway Junction, Nagercoil",MOVED,ACTIVE,
VREC-008733,V-000543,MP-88-AA-8927,P-001929,CAR,Honda,City,2026-01-01,2026-07-30 03:00:27,L-000076,"Bus Stand, Cuddalore",REGISTERED,ACTIVE,
VREC-008734,V-000529,MH-36-CT-7599,P-001332,TRUCK,Bharat Benz,Pro 3015,2026-01-01,2026-07-12 23:14:16,L-000082,"Highway Junction, Nagercoil",MOVED,INACTIVE,CR-2026-2018
VREC-008735,V-000396,BR-48-NZ-6050,P-001437,BIKE,Hero,Shine,2026-01-01,2026-03-16 20:52:17,L-000165,"Ring Road, Krishnagiri",SEEN,ACTIVE,CR-2026-2005
VREC-008736,V-000270,UP-79-KA-1785,P-001617,TRUCK,Bharat Benz,Truck 3520,2026-01-01,2026-02-06 06:14:03,L-000096,"Warehouse Zone, Tiruchirappalli",SEEN,ACTIVE,
VREC-008737,V-000252,AP-92-OI-3713,P-001919,CAR,Toyota,City,2026-01-01,2026-07-06 12:23:39,L-000090,"Warehouse Zone, Salem",REGISTERED,INACTIVE,
VREC-008738,V-000572,MP-79-TF-9936,P-000264,CAR,Hyundai,Nexon,2026-01-01,2026-02-12 14:29:32,L-000054,"Warehouse Zone, Cuddalore",SEEN,ACTIVE,CR-2026-2008
VREC-008739,V-000002,TN-85-FS-7770,P-001524,CAR,Maruti,Verna,2026-01-01,2026-06-18 21:57:30,L-000160,"Industrial Estate, Thoothukudi",MOVED,ACTIVE,
VREC-008740,V-000460,TN-55-VX-2013,P-001863,CAR,Toyota,Innova,2026-01-01,2026-01-04 13:47:35,L-000060,"Market Road, Salem",REGISTERED,ACTIVE,
VREC-008741,V-000094,MH-09-OT-5259,P-001762,CAR,Honda,Innova,2026-01-01,2026-03-29 17:47:17,L-000051,"Port Area, Nagapattinam",MOVED,ACTIVE,CR-2026-2007
VREC-008742,V-000154,KL-44-GO-3365,P-001451,CAR,Honda,Swift,2026-01-01,2026-08-27 09:45:12,L-000021,"Old Town, Coimbatore",MOVED,ACTIVE,
VREC-008743,V-000649,KA-05-AE-8927,P-001858,VAN,Tata,Winger,2026-01-01,2026-01-13 22:17:08,L-000057,"Warehouse Zone, Vellore",REGISTERED,ACTIVE,
VREC-008744,V-000505,UP-23-QQ-1808,P-000521,VAN,Tata,Winger,2026-01-01,2026-06-15 22:43:18,L-000006,"Bus Stand, Erode",REGISTERED,ACTIVE,
VREC-008745,V-000327,KL-28-XF-6998,P-001006,BIKE,TVS,Shine,2026-01-01,2026-04-21 20:47:31,L-000165,"Ring Road, Krishnagiri",SEEN,ACTIVE,
VREC-008746,V-000023,GJ-73-OR-6593,P-001512,CAR,Toyota,Swift,2026-01-01,2026-03-31 20:39:20,L-000092,"Old Town, Cuddalore",MOVED,ACTIVE,CR-2026-2009
VREC-008747,V-000074,UP-54-SG-7841,P-000423,VAN,Tata,Trax,2026-01-01,2026-01-30 15:25:25,L-000082,"Highway Junction, Nagercoil",MOVED,ACTIVE,
VREC-008748,V-000684,AP-59-KW-9690,P-000324,BIKE,Honda,FZ,2026-01-01,2026-06-03 10:10:22,L-000095,"Port Area, Nagercoil",REGISTERED,ACTIVE,CR-2026-2012
VREC-008749,V-000386,UP-92-VS-6656,P-000835,CAR,Honda,Innova,2026-01-01,2026-07-31 02:32:23,L-000153,"University Road, Krishnagiri",SEEN,ACTIVE,
VREC-008750,V-000009,GJ-53-BY-8075,P-000895,CAR,Tata,Thar,2026-01-01,2026-04-29 19:02:40,L-000154,"Bypass, Cuddalore",MOVED,ACTIVE,
VREC-008751,V-000614,HR-63-AQ-1915,P-000066,CAR,Toyota,Nexon,2026-01-01,2026-05-29 02:52:00,L-000190,"Residential Colony, Erode",SEEN,ACTIVE,CR-2026-2003
VREC-008752,V-000038,CG-56-ZQ-6608,P-001205,CAR,Mahindra,Innova,2026-01-01,2026-06-21 21:13:46,L-000066,"Grain Market, Nagercoil",MOVED,ACTIVE,
VREC-008753,V-000128,UP-22-GT-8920,P-001927,VAN,Maruti,Winger,2026-01-01,2026-07-26 21:38:28,L-000077,"Textile Market, Coimbatore",MOVED,ACTIVE,CR-2026-2007
VREC-008754,V-000542,KA-73-EG-1718,P-000331,CAR,Maruti,Thar,2026-01-01,2026-08-25 16:02:10,L-000165,"Ring Road, Krishnagiri",MOVED,ACTIVE,CR-2026-2009
VREC-008755,V-000472,HR-21-FD-3865,P-000951,CAR,Hyundai,Thar,2026-01-01,2026-01-06 16:38:32,L-000016,"University Road, Karur",SEEN,ACTIVE,CR-2026-2013
VREC-008756,V-000280,RJ-26-LM-2781,P-000725,BIKE,Bajaj,Shine,2026-01-01,2026-05-18 23:00:40,L-000165,"Ring Road, Krishnagiri",MOVED,ACTIVE,
VREC-008757,V-000343,WB-50-ST-9038,P-001640,CAR,Honda,Verna,2026-01-01,2026-04-26 17:52:33,L-000092,"Old Town, Cuddalore",MOVED,ACTIVE,
VREC-008758,V-000334,KA-42-YS-9297,P-001604,CAR,Mahindra,Innova,2026-01-01,2026-08-25 02:14:01,L-000072,"Warehouse Zone, Erode",REGISTERED,ACTIVE,
VREC-008759,V-000428,BR-46-QQ-4819,P-001515,BIKE,Honda,FZ,2026-01-01,2026-05-10 23:51:53,L-000121,"Residential Colony, Nagercoil",SEEN,ACTIVE,
VREC-008760,V-000470,MH-82-FY-7860,P-001371,CAR,Tata,Swift,2026-01-01,2026-05-12 01:51:27,L-000161,"University Road, Salem",SEEN,ACTIVE,CR-2026-2004
VREC-008761,V-000283,MP-17-OP-9947,P-001656,BIKE,Hero,Shine,2026-01-01,2026-08-30 20:01:40,L-000171,"Warehouse Zone, Coimbatore",MOVED,ACTIVE,
VREC-008762,V-000266,KL-33-GY-5375,P-001341,CAR,Hyundai,Verna,2026-01-01,2026-02-28 13:12:07,L-000166,"Old Town, Thoothukudi",REGISTERED,ACTIVE,CR-2026-2018
VREC-008763,V-000574,CG-73-SA-1314,P-000257,CAR,Mahindra,Innova,2026-01-01,2026-07-07 21:20:34,L-000110,"Textile Market, Tirunelveli",SEEN,ACTIVE,
VREC-008764,V-000125,GJ-93-AT-2415,P-001179,TRUCK,Tata,LP 1613,2026-01-01,2026-07-08 02:37:50,L-000129,"Warehouse Zone, Nagercoil",MOVED,ACTIVE,CR-2026-2001
VREC-008765,V-000602,UP-94-EX-9599,P-000774,VAN,Maruti,Trax,2026-01-01,2026-04-13 05:35:11,L-000002,"Residential Colony, Thanjavur",REGISTERED,ACTIVE,
VREC-008766,V-000395,KA-32-BD-1276,P-000282,BIKE,Honda,Shine,2026-01-01,2026-03-01 13:48:24,L-000153,"University Road, Krishnagiri",MOVED,ACTIVE,
VREC-008767,V-000601,MH-08-IC-5545,P-001229,CAR,Tata,City,2026-01-01,2026-01-28 13:52:16,L-000147,"Port Area, Tiruchirappalli",MOVED,ACTIVE,
VREC-008768,V-000590,MH-01-OD-2488,P-001199,VAN,Tata,Winger,2026-01-01,2026-06-20 05:55:39,L-000016,"University Road, Karur",SEEN,ACTIVE,CR-2026-2009
VREC-008769,V-000054,MH-22-BP-3554,P-000502,VAN,Tata,Supro,2026-01-01,2026-04-13 10:55:33,L-000106,"Railway Station, Hosur",MOVED,ACTIVE,
VREC-008770,V-000112,TS-41-SH-8360,P-000501,CAR,Honda,Swift,2026-01-01,2026-04-17 23:40:44,L-000094,"IT Park, Hosur",REGISTERED,ACTIVE,CR-2026-2019
VREC-008771,V-000553,GJ-39-RQ-4198,P-000588,BIKE,TVS,Splendor,2026-01-01,2026-07-12 02:59:36,L-000147,"Port Area, Tiruchirappalli",MOVED,ACTIVE,CR-2026-2015
VREC-008772,V-000071,KA-86-YR-9289,P-000499,CAR,Hyundai,Thar,2026-01-01,2026-06-27 03:59:09,L-000180,"SIPCOT, Vellore",SEEN,ACTIVE,
VREC-008773,V-000170,MP-46-PY-4951,P-001859,BIKE,Honda,Apache,2026-01-01,2026-07-21 15:34:47,L-000054,"Warehouse Zone, Cuddalore",MOVED,ACTIVE,CR-2026-2012
VREC-008774,V-000559,KL-11-DO-9315,P-001547,TRUCK,Ashok Leyland,Truck 3520,2026-01-01,2026-04-04 05:35:41,L-000145,"SIPCOT, Chennai",REGISTERED,ACTIVE,
VREC-008775,V-000597,TN-71-MT-3532,P-000773,BIKE,Yamaha,Shine,2026-01-01,2026-07-25 19:51:19,L-000032,"Residential Colony, Nagapattinam",REGISTERED,ACTIVE,
VREC-008776,V-000290,UP-34-QN-3811,P-000618,BIKE,Hero,Shine,2026-01-01,2026-01-11 12:47:24,L-000107,"Warehouse Zone, Tirunelveli",REGISTERED,ACTIVE,CR-2026-2005
VREC-008777,V-000397,DL-48-JN-3825,P-000210,TRUCK,Eicher,3223,2026-01-01,2026-06-20 06:41:25,L-000095,"Port Area, Nagercoil",SEEN,ACTIVE,
VREC-008778,V-000660,CG-16-YQ-3595,P-000890,VAN,Tata,Trax,2026-01-01,2026-07-31 22:29:26,L-000057,"Warehouse Zone, Vellore",MOVED,ACTIVE,
VREC-008779,V-000332,CG-01-IL-3126,P-000580,CAR,Toyota,Innova,2026-01-01,2026-05-14 02:35:58,L-000174,"Warehouse Zone, Thanjavur",REGISTERED,ACTIVE,
VREC-008780,V-000286,MH-51-JQ-1704,P-000607,TRUCK,Ashok Leyland,3223,2026-01-01,2026-01-15 17:45:07,L-000110,"Textile Market, Tirunelveli",MOVED,ACTIVE,
VREC-008781,V-000252,AP-92-OI-3713,P-001919,CAR,Toyota,City,2026-01-01,2026-05-26 03:34:49,L-000114,"Ring Road, Thanjavur",MOVED,ACTIVE,CR-2026-2009
VREC-008782,V-000462,MH-13-QS-5258,P-000866,CAR,Toyota,Swift,2026-01-01,2026-02-09 05:10:29,L-000023,"Bus Stand, Kanniyakumari",SEEN,ACTIVE,CR-2026-2020
VREC-008783,V-000115,GJ-69-RN-1267,P-001565,BIKE,Hero,FZ,2026-01-01,2026-05-03 11:09:49,L-000046,"Bus Stand, Thanjavur",MOVED,ACTIVE,
VREC-008784,V-000382,PB-67-DE-5621,P-000281,CAR,Maruti,Nexon,2026-01-01,2026-01-01 02:09:14,L-000160,"Industrial Estate, Thoothukudi",MOVED,ACTIVE,CR-2026-2010
VREC-008785,V-000335,BR-36-JF-3264,P-001495,BIKE,Hero,FZ,2026-01-01,2026-06-12 05:35:34,L-000048,"Auto Nagar, Nagercoil",REGISTERED,ACTIVE,
VREC-008786,V-000344,HR-58-UZ-8226,P-000998,VAN,Mahindra,Trax,2026-01-01,2026-01-06 12:18:26,L-000025,"Textile Market, Nagapattinam",REGISTERED,ACTIVE,
VREC-008787,V-000083,HR-73-KJ-2329,P-001291,CAR,Toyota,Thar,2026-01-01,2026-08-06 23:38:37,L-000037,"Port Area, Karur",MOVED,ACTIVE,
VREC-008788,V-000079,TS-03-NP-5459,P-001791,CAR,Toyota,Nexon,2026-01-01,2026-03-25 09:18:50,L-000193,"Grain Market, Tirunelveli",REGISTERED,ACTIVE,
VREC-008789,V-000381,HR-49-KG-9784,P-001770,CAR,Hyundai,Thar,2026-01-01,2026-08-09 03:48:07,L-000125,"Textile Market, Hosur",REGISTERED,ACTIVE,
VREC-008790,V-000545,TS-83-EZ-9550,P-001981,BIKE,Yamaha,FZ,2026-01-01,2026-03-04 22:16:44,L-000168,"Grain Market, Salem",REGISTERED,ACTIVE,CR-2026-2006
VREC-008791,V-000049,TS-12-TB-3882,P-000679,CAR,Mahindra,Thar,2026-01-01,2026-02-14 20:21:51,L-000130,"Auto Nagar, Nagapattinam",SEEN,ACTIVE,
VREC-008792,V-000327,KL-28-XF-6998,P-000403,BIKE,TVS,Shine,2026-01-01,2026-05-20 16:57:30,L-000076,"Bus Stand, Cuddalore",SEEN,INACTIVE,
VREC-008793,V-000018,UP-45-JG-6488,P-000633,BIKE,Honda,Splendor,2026-01-01,2026-04-16 06:46:14,L-000092,"Old Town, Cuddalore",SEEN,ACTIVE,
VREC-008794,V-000094,MH-09-OT-5259,P-001316,CAR,Honda,Innova,2026-01-01,2026-07-25 11:38:27,L-000053,"Bypass, Madurai",SEEN,ACTIVE,CR-2026-2018
VREC-008795,V-000102,KA-47-FM-4137,P-001891,CAR,Maruti,Swift,2026-01-01,2026-04-16 08:02:57,L-000137,"Technology Park, Nagapattinam",REGISTERED,ACTIVE,
VREC-008796,V-000293,BR-95-AP-9922,P-000161,VAN,Force,Trax,2026-01-01,2026-03-19 15:00:02,L-000190,"Residential Colony, Erode",REGISTERED,ACTIVE,
VREC-008797,V-000027,WB-41-DE-3967,P-001071,CAR,Maruti,Swift,2026-01-01,2026-03-14 06:34:55,L-000008,"Bus Stand, Hosur",REGISTERED,ACTIVE,
VREC-008798,V-000152,KA-94-CV-7467,P-001712,CAR,Hyundai,Nexon,2026-01-01,2026-08-17 16:30:28,L-000009,"Highway Junction, Krishnagiri",MOVED,INACTIVE,CR-2026-2010
VREC-008799,V-000192,TN-44-QR-2532,P-000159,CAR,Tata,Innova,2026-01-01,2026-03-13 16:43:24,L-000149,"Residential Colony, Cuddalore",SEEN,ACTIVE,
VREC-008800,V-000060,WB-49-JL-1391,P-000880,CAR,Hyundai,Swift,2026-01-01,2026-04-02 16:27:00,L-000054,"Warehouse Zone, Cuddalore",MOVED,ACTIVE,
VREC-008801,V-000368,DL-86-QL-4025,P-001911,CAR,Toyota,Thar,2026-01-01,2026-06-04 14:27:38,L-000120,"SIPCOT, Nagapattinam",SEEN,ACTIVE,CR-2026-2020
VREC-008802,V-000088,TN-11-ZX-1139,P-000031,CAR,Mahindra,Thar,2026-01-01,2026-01-06 05:10:00,L-000162,"Industrial Estate, Thoothukudi",REGISTERED,ACTIVE,CR-2026-2014
VREC-008803,V-000521,KL-61-QV-8951,P-000362,VAN,Maruti,Supro,2026-01-01,2026-02-28 03:11:29,L-000062,"Port Area, Chennai",SEEN,ACTIVE,
