fir_id,case_id,fir_date,incident_date,incident_type,description,location_id,location,jurisdiction,victim_id,complainant_id,primary_person_id,investigator_id,status,severity
FIR-000847,CR-2026-2015,2026-07-29 10:16:42,2026-07-27 10:16:42,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Cyber Fraud probe 15.,L-000049,"Technology Park, Nagercoil",WEST-INV-DIV,P-000865,P-001853,P-001853,INV-0099,UNDER_REVIEW,MEDIUM
FIR-000848,CR-2026-2013,2026-03-23 08:34:48,2026-03-22 21:34:48,SMUGGLING,Fictional smuggling incident tied to Synthetic Narcotics probe 13.,L-000096,"Warehouse Zone, Tiruchirappalli",CEN-CRIME-UNIT-02,P-001935,P-000590,P-000894,INV-0118,CLOSED,MEDIUM
FIR-000849,CR-2026-2017,2026-05-28 13:59:53,2026-05-25 19:59:53,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Logistics Crime probe 17.,L-000091,"Industrial Estate, Nagapattinam",CEN-CRIME-UNIT-02,P-001972,P-001366,P-001635,INV-0048,UNDER_REVIEW,MEDIUM
FIR-000850,CR-2026-2007,2026-08-03 18:56:03,2026-08-01 17:56:03,ASSAULT,Fictional assault incident tied to Synthetic Cyber Fraud probe 07.,L-000167,"Old Town, Dindigul",NORTH-POL-SEC,P-001402,P-000156,P-001684,INV-0124,CLOSED,HIGH
FIR-000851,CR-2026-2020,2026-02-20 11:45:29,2026-02-18 13:45:29,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Human Trafficking probe 20.,L-000009,"Highway Junction, Krishnagiri",EAST-INV-DIV,P-001406,P-000001,P-000041,INV-0123,OPEN,MEDIUM
FIR-000852,CR-2026-2015,2026-05-25 01:49:26,2026-05-24 11:49:26,EXTORTION,Fictional extortion incident tied to Synthetic Cyber Fraud probe 15.,L-000011,"Railway Station, Chennai",CEN-CRIME-UNIT-01,P-001853,P-001887,P-001853,INV-0097,OPEN,HIGH
FIR-000853,CR-2026-2010,2026-04-26 15:56:29,2026-04-24 02:56:29,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Vehicle Theft probe 10.,L-000175,"Port Area, Tiruchirappalli",WEST-INV-DIV,P-000473,P-001712,P-001110,INV-0041,OPEN,MEDIUM
FIR-000854,CR-2026-2018,2026-02-27 19:13:32,2026-02-25 04:13:32,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Human Trafficking probe 18.,L-000167,"Old Town, Dindigul",NORTH-POL-SEC,P-000535,P-000219,P-001787,INV-0148,OPEN,MEDIUM
FIR-000855,CR-2026-2011,2026-08-07 00:51:49,2026-08-06 12:51:49,ASSAULT,Fictional assault incident tied to Synthetic Narcotics probe 11.,L-000090,"Warehouse Zone, Salem",NARC-BUREAU-01,P-000554,P-001526,P-001526,INV-0062,OPEN,MEDIUM
FIR-000856,CR-2026-2014,2026-04-21 07:47:15,2026-04-20 10:47:15,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Logistics Crime probe 14.,L-000077,"Textile Market, Coimbatore",SOUTH-POL-SEC,P-000676,P-001298,P-001682,INV-0142,CLOSED,CRITICAL
FIR-000857,CR-2026-2004,2026-02-18 19:52:34,2026-02-16 19:52:34,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Cyber Fraud probe 04.,L-000153,"University Road, Krishnagiri",NARC-BUREAU-01,P-001133,P-000064,P-001788,INV-0094,UNDER_REVIEW,LOW
FIR-000858,CR-2026-2003,2026-08-26 10:09:16,2026-08-24 06:09:16,EXTORTION,Fictional extortion incident tied to Synthetic Gold Smuggling probe 03.,L-000188,"Railway Station, Chennai",CEN-CRIME-UNIT-03,P-000193,P-001329,P-001115,INV-0150,OPEN,MEDIUM
FIR-000859,CR-2026-2007,2026-05-20 07:49:04,2026-05-17 22:49:04,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 07.,L-000042,"Market Road, Dindigul",EAST-INV-DIV,P-001042,P-001863,P-001684,INV-0062,UNDER_REVIEW,MEDIUM
FIR-000860,CR-2026-2011,2026-02-24 01:38:35,2026-02-22 14:38:35,EXTORTION,Fictional extortion incident tied to Synthetic Narcotics probe 11.,L-000052,"Bus Stand, Erode",WEST-INV-DIV,P-000385,P-001526,P-001526,INV-0030,OPEN,CRITICAL
FIR-000861,CR-2026-2013,2026-04-08 22:17:58,2026-04-08 08:17:58,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Narcotics probe 13.,L-000067,"Market Road, Nagercoil",NARC-BUREAU-01,P-000077,P-001933,P-000781,INV-0100,OPEN,HIGH
FIR-000862,CR-2026-2012,2026-06-19 23:03:26,2026-06-18 05:03:26,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Illegal Trade probe 12.,L-000105,"Bypass, Tirunelveli",CEN-CRIME-UNIT-01,P-001382,P-001651,P-001951,INV-0032,OPEN,HIGH
FIR-000863,CR-2026-2005,2026-06-01 10:45:59,2026-05-30 12:45:59,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Financial Fraud probe 05.,L-000009,"Highway Junction, Krishnagiri",CYBER-CELL-01,P-001832,P-001714,P-001231,INV-0127,OPEN,HIGH
FIR-000864,CR-2026-2018,2026-02-09 16:46:46,2026-02-06 18:46:46,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Human Trafficking probe 18.,L-000179,"SIPCOT, Tiruchirappalli",FIN-CRIME-CELL,P-000166,P-000175,P-000166,INV-0104,UNDER_REVIEW,MEDIUM
FIR-000865,CR-2026-2008,2026-07-15 08:05:15,2026-07-13 06:05:15,THEFT,Fictional theft incident tied to Synthetic Financial Fraud probe 08.,L-000190,"Residential Colony, Erode",CEN-CRIME-UNIT-01,P-000652,P-000409,P-000652,INV-0156,OPEN,CRITICAL
FIR-000866,CR-2026-2010,2026-01-14 18:21:26,2026-01-12 12:21:26,EXTORTION,Fictional extortion incident tied to Synthetic Vehicle Theft probe 10.,L-000150,"Warehouse Zone, Coimbatore",CEN-CRIME-UNIT-01,P-001247,P-001712,P-001712,INV-0155,CLOSED,CRITICAL
FIR-000867,CR-2026-2015,2026-04-18 01:21:03,2026-04-16 00:21:03,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 15.,L-000077,"Textile Market, Coimbatore",SOUTH-POL-SEC,P-000875,P-001967,P-001240,INV-0041,OPEN,CRITICAL
FIR-000868,CR-2026-2016,2026-06-15 17:07:25,2026-06-14 13:07:25,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Phone Fraud probe 16.,L-000036,"Port Area, Dindigul",EAST-INV-DIV,P-000413,P-000010,P-001766,INV-0028,OPEN,HIGH
FIR-000869,CR-2026-2016,2026-03-08 08:33:28,2026-03-06 18:33:28,ASSAULT,Fictional assault incident tied to Synthetic Phone Fraud probe 16.,L-000101,"Industrial Estate, Coimbatore",CYBER-CELL-01,P-000830,P-001072,P-000092,INV-0058,UNDER_REVIEW,HIGH
FIR-000870,CR-2026-2020,2026-06-09 05:19:35,2026-06-08 06:19:35,EXTORTION,Fictional extortion incident tied to Synthetic Human Trafficking probe 20.,L-000153,"University Road, Krishnagiri",NORTH-POL-SEC,P-001007,P-001337,P-001357,INV-0080,CLOSED,CRITICAL
FIR-000871,CR-2026-2018,2026-05-27 06:27:33,2026-05-25 15:27:33,ASSAULT,Fictional assault incident tied to Synthetic Human Trafficking probe 18.,L-000120,"SIPCOT, Nagapattinam",CEN-CRIME-UNIT-03,P-000529,P-000837,P-001435,INV-0147,CLOSED,HIGH
FIR-000872,CR-2026-2013,2026-07-13 03:16:44,2026-07-10 11:16:44,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 13.,L-000085,"Warehouse Zone, Thanjavur",CYBER-CELL-01,P-000583,P-000511,P-000742,INV-0011,CLOSED,CRITICAL
FIR-000873,CR-2026-2012,2026-05-06 19:43:14,2026-05-05 06:43:14,THEFT,Fictional theft incident tied to Synthetic Illegal Trade probe 12.,L-000181,"Highway Junction, Chennai",CEN-CRIME-UNIT-01,P-001951,P-000528,P-001060,INV-0048,OPEN,HIGH
FIR-000874,CR-2026-2014,2026-03-05 22:52:17,2026-03-05 03:52:17,THEFT,Fictional theft incident tied to Synthetic Logistics Crime probe 14.,L-000044,"Old Town, Cuddalore",SOUTH-POL-SEC,P-000922,P-001917,P-001706,INV-0067,OPEN,MEDIUM
FIR-000875,CR-2026-2005,2026-01-24 14:06:22,2026-01-23 12:06:22,ASSAULT,Fictional assault incident tied to Synthetic Financial Fraud probe 05.,L-000001,"Old Town, Erode",CEN-CRIME-UNIT-03,P-000719,P-000754,P-000187,INV-0040,CLOSED,HIGH
FIR-000876,CR-2026-2003,2026-05-09 09:04:53,2026-05-09 01:04:53,ASSAULT,Fictional assault incident tied to Synthetic Gold Smuggling probe 03.,L-000011,"Railway Station, Chennai",NARC-BUREAU-01,P-000205,P-000595,P-001826,INV-0100,CLOSED,MEDIUM
FIR-000877,CR-2026-2018,2026-05-22 13:13:34,2026-05-22 02:13:34,ASSAULT,Fictional assault incident tied to Synthetic Human Trafficking probe 18.,L-000147,"Port Area, Tiruchirappalli",WEST-INV-DIV,P-000219,P-000166,P-000837,INV-0098,OPEN,MEDIUM
FIR-000878,CR-2026-2007,2026-01-10 08:50:24,2026-01-09 17:50:24,EXTORTION,Fictional extortion incident tied to Synthetic Cyber Fraud probe 07.,L-000014,"Auto Nagar, Nagapattinam",FIN-CRIME-CELL,P-000790,P-000367,P-000115,INV-0058,UNDER_REVIEW,HIGH
FIR-000879,CR-2026-2006,2026-01-09 08:43:57,2026-01-08 22:43:57,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Logistics Crime probe 06.,L-000147,"Port Area, Tiruchirappalli",FIN-CRIME-CELL,P-000134,P-000720,P-001838,INV-0134,OPEN,HIGH
FIR-000880,CR-2026-2020,2026-04-14 14:38:38,2026-04-12 09:38:38,ASSAULT,Fictional assault incident tied to Synthetic Human Trafficking probe 20.,L-000181,"Highway Junction, Chennai",FIN-CRIME-CELL,P-001337,P-000866,P-000197,INV-0023,OPEN,MEDIUM
FIR-000881,CR-2026-2012,2026-05-13 19:05:31,2026-05-13 05:05:31,EXTORTION,Fictional extortion incident tied to Synthetic Illegal Trade probe 12.,L-000185,"Bypass, Vellore",EAST-INV-DIV,P-000968,P-001951,P-001951,INV-0018,UNDER_REVIEW,HIGH
FIR-000882,CR-2026-2019,2026-07-28 08:37:02,2026-07-27 19:37:02,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Financial Fraud probe 19.,L-000104,"Bypass, Tiruchirappalli",CEN-CRIME-UNIT-01,P-001949,P-001937,P-000211,INV-0117,CLOSED,HIGH
FIR-000883,CR-2026-2008,2026-02-01 13:41:42,2026-01-29 17:41:42,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Financial Fraud probe 08.,L-000181,"Highway Junction, Chennai",CEN-CRIME-UNIT-01,P-000655,P-001263,P-000786,INV-0139,OPEN,HIGH
FIR-000884,CR-2026-2020,2026-02-04 06:47:48,2026-02-02 17:47:48,EXTORTION,Fictional extortion incident tied to Synthetic Human Trafficking probe 20.,L-000167,"Old Town, Dindigul",NARC-BUREAU-01,P-001035,P-000694,P-001153,INV-0016,OPEN,HIGH
FIR-000885,CR-2026-2016,2026-04-17 12:51:55,2026-04-14 20:51:55,THEFT,Fictional theft incident tied to Synthetic Phone Fraud probe 16.,L-000177,"Technology Park, Hosur",NARC-BUREAU-01,P-000413,P-000256,P-000530,INV-0071,UNDER_REVIEW,HIGH
FIR-000886,CR-2026-2004,2026-05-10 05:57:43,2026-05-08 16:57:43,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Cyber Fraud probe 04.,L-000082,"Highway Junction, Nagercoil",NARC-BUREAU-01,P-000064,P-001788,P-001369,INV-0124,CLOSED,HIGH
FIR-000887,CR-2026-2009,2026-02-11 20:25:28,2026-02-09 10:25:28,ASSAULT,Fictional assault incident tied to Synthetic Gold Smuggling probe 09.,L-000098,"Railway Station, Krishnagiri",CEN-CRIME-UNIT-02,P-000783,P-001168,P-001168,INV-0141,OPEN,HIGH
FIR-000888,CR-2026-2013,2026-05-23 22:23:27,2026-05-21 15:23:27,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Narcotics probe 13.,L-000091,"Industrial Estate, Nagapattinam",FIN-CRIME-CELL,P-001933,P-000522,P-000894,INV-0100,OPEN,HIGH
FIR-000889,CR-2026-2009,2026-04-08 21:10:26,2026-04-07 02:10:26,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Gold Smuggling probe 09.,L-000171,"Warehouse Zone, Coimbatore",NARC-BUREAU-01,P-001960,P-001360,P-001299,INV-0055,CLOSED,MEDIUM
FIR-000890,CR-2026-2005,2026-03-14 20:02:57,2026-03-13 02:02:57,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Financial Fraud probe 05.,L-000150,"Warehouse Zone, Coimbatore",NORTH-POL-SEC,P-000843,P-000754,P-000187,INV-0007,OPEN,HIGH
FIR-000891,CR-2026-2004,2026-04-11 01:33:39,2026-04-09 21:33:39,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 04.,L-000188,"Railway Station, Chennai",CEN-CRIME-UNIT-01,P-001991,P-001371,P-001991,INV-0024,UNDER_REVIEW,LOW
FIR-000892,CR-2026-2017,2026-08-14 10:11:47,2026-08-11 20:11:47,EXTORTION,Fictional extortion incident tied to Synthetic Logistics Crime probe 17.,L-000017,"Ring Road, Hosur",CEN-CRIME-UNIT-02,P-000889,P-001972,P-001945,INV-0055,CLOSED,LOW
FIR-000893,CR-2026-2016,2026-05-26 02:58:41,2026-05-25 06:58:41,EXTORTION,Fictional extortion incident tied to Synthetic Phone Fraud probe 16.,L-000023,"Bus Stand, Kanniyakumari",CYBER-CELL-01,P-001644,P-001644,P-000197,INV-0026,OPEN,HIGH
FIR-000894,CR-2026-2018,2026-08-11 08:17:30,2026-08-09 12:17:30,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Human Trafficking probe 18.,L-000188,"Railway Station, Chennai",CEN-CRIME-UNIT-02,P-001187,P-000219,P-001435,INV-0063,OPEN,MEDIUM
FIR-000895,CR-2026-2001,2026-04-20 11:27:21,2026-04-17 16:27:21,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 01.,L-000052,"Bus Stand, Erode",WEST-INV-DIV,P-000626,P-001997,P-001997,INV-0023,UNDER_REVIEW,CRITICAL
FIR-000896,CR-2026-2002,2026-07-15 14:03:25,2026-07-12 17:03:25,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Phone Fraud probe 02.,L-000116,"Highway Junction, Vellore",CEN-CRIME-UNIT-02,P-001720,P-001661,P-000844,INV-0090,CLOSED,HIGH
FIR-000897,CR-2026-2010,2026-02-23 16:41:55,2026-02-21 18:41:55,ASSAULT,Fictional assault incident tied to Synthetic Vehicle Theft probe 10.,L-000068,"Bus Stand, Hosur",CEN-CRIME-UNIT-02,P-000134,P-001625,P-000473,INV-0047,OPEN,HIGH
FIR-000898,CR-2026-2011,2026-01-25 00:01:13,2026-01-24 11:01:13,THEFT,Fictional theft incident tied to Synthetic Narcotics probe 11.,L-000061,"Old Town, Tiruchirappalli",EAST-INV-DIV,P-001380,P-000364,P-000554,INV-0001,OPEN,MEDIUM
FIR-000899,CR-2026-2013,2026-02-03 07:56:14,2026-01-31 12:56:14,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Narcotics probe 13.,L-000052,"Bus Stand, Erode",CEN-CRIME-UNIT-02,P-000742,P-000522,P-001590,INV-0092,OPEN,HIGH
FIR-000900,CR-2026-2001,2026-04-09 20:35:09,2026-04-08 22:35:09,SMUGGLING,Fictional smuggling incident tied to Synthetic Cyber Fraud probe 01.,L-000095,"Port Area, Nagercoil",CEN-CRIME-UNIT-01,P-001997,P-000023,P-000602,INV-0048,OPEN,MEDIUM
FIR-000901,CR-2026-2016,2026-05-21 13:05:13,2026-05-18 15:05:13,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Phone Fraud probe 16.,L-000092,"Old Town, Cuddalore",NARC-BUREAU-01,P-000010,P-001126,P-001126,INV-0001,CLOSED,HIGH
FIR-000902,CR-2026-2013,2026-08-11 10:19:09,2026-08-08 17:19:09,THEFT,Fictional theft incident tied to Synthetic Narcotics probe 13.,L-000082,"Highway Junction, Nagercoil",SOUTH-POL-SEC,P-001490,P-000077,P-000742,INV-0158,UNDER_REVIEW,MEDIUM
FIR-000903,CR-2026-2010,2026-02-17 15:19:12,2026-02-16 07:19:12,SMUGGLING,Fictional smuggling incident tied to Synthetic Vehicle Theft probe 10.,L-000066,"Grain Market, Nagercoil",CEN-CRIME-UNIT-02,P-000034,P-000034,P-001247,INV-0001,OPEN,HIGH
FIR-000904,CR-2026-2017,2026-04-26 15:48:33,2026-04-26 11:48:33,THEFT,Fictional theft incident tied to Synthetic Logistics Crime probe 17.,L-000016,"University Road, Karur",CEN-CRIME-UNIT-03,P-000933,P-001366,P-001058,INV-0098,OPEN,LOW
FIR-000905,CR-2026-2011,2026-01-27 21:16:23,2026-01-26 06:16:23,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Narcotics probe 11.,L-000092,"Old Town, Cuddalore",CEN-CRIME-UNIT-01,P-000870,P-001380,P-000870,INV-0108,OPEN,CRITICAL
FIR-000906,CR-2026-2002,2026-07-12 16:41:32,2026-07-11 01:41:32,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Phone Fraud probe 02.,L-000023,"Bus Stand, Kanniyakumari",CEN-CRIME-UNIT-01,P-001743,P-000554,P-001076,INV-0017,UNDER_REVIEW,HIGH
FIR-000907,CR-2026-2009,2026-07-12 12:06:30,2026-07-11 14:06:30,SMUGGLING,Fictional smuggling incident tied to Synthetic Gold Smuggling probe 09.,L-000090,"Warehouse Zone, Salem",CEN-CRIME-UNIT-01,P-001168,P-001360,P-000358,INV-0139,CLOSED,HIGH
FIR-000908,CR-2026-2006,2026-01-26 21:06:45,2026-01-24 08:06:45,THEFT,Fictional theft incident tied to Synthetic Logistics Crime probe 06.,L-000182,"IT Park, Karur",CEN-CRIME-UNIT-03,P-000633,P-001180,P-000958,INV-0009,UNDER_REVIEW,HIGH
FIR-000909,CR-2026-2003,2026-04-13 12:37:38,2026-04-12 13:37:38,ASSAULT,Fictional assault incident tied to Synthetic Gold Smuggling probe 03.,L-000054,"Warehouse Zone, Cuddalore",NARC-BUREAU-01,P-000205,P-000635,P-000193,INV-0133,OPEN,HIGH
FIR-000910,CR-2026-2004,2026-08-25 21:57:15,2026-08-24 23:57:15,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Cyber Fraud probe 04.,L-000114,"Ring Road, Thanjavur",WEST-INV-DIV,P-001559,P-001559,P-000608,INV-0082,OPEN,MEDIUM
FIR-000911,CR-2026-2019,2026-07-21 19:29:02,2026-07-20 07:29:02,EXTORTION,Fictional extortion incident tied to Synthetic Financial Fraud probe 19.,L-000012,"Bus Stand, Madurai",NORTH-POL-SEC,P-000211,P-001073,P-001937,INV-0089,OPEN,HIGH
FIR-000912,CR-2026-2016,2026-01-18 15:20:34,2026-01-17 23:20:34,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Phone Fraud probe 16.,L-000077,"Textile Market, Coimbatore",WEST-INV-DIV,P-001644,P-000938,P-000530,INV-0158,OPEN,HIGH
FIR-000913,CR-2026-2016,2026-08-22 11:00:17,2026-08-21 07:00:17,EXTORTION,Fictional extortion incident tied to Synthetic Phone Fraud probe 16.,L-000151,"Warehouse Zone, Salem",CEN-CRIME-UNIT-03,P-001720,P-000092,P-000830,INV-0020,OPEN,MEDIUM
FIR-000914,CR-2026-2017,2026-02-08 18:24:16,2026-02-06 06:24:16,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Logistics Crime probe 17.,L-000082,"Highway Junction, Nagercoil",SOUTH-POL-SEC,P-000922,P-000435,P-001635,INV-0012,OPEN,HIGH
FIR-000915,CR-2026-2019,2026-06-07 06:43:37,2026-06-05 15:43:37,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Financial Fraud probe 19.,L-000148,"Highway Junction, Madurai",NARC-BUREAU-01,P-000690,P-000804,P-000211,INV-0098,UNDER_REVIEW,HIGH
FIR-000916,CR-2026-2018,2026-07-02 23:03:11,2026-07-01 23:03:11,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Human Trafficking probe 18.,L-000148,"Highway Junction, Madurai",CEN-CRIME-UNIT-03,P-000529,P-001752,P-000902,INV-0020,OPEN,HIGH
FIR-000917,CR-2026-2018,2026-06-14 09:06:49,2026-06-12 17:06:49,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Human Trafficking probe 18.,L-000105,"Bypass, Tirunelveli",CEN-CRIME-UNIT-02,P-000888,P-001436,P-000219,INV-0034,UNDER_REVIEW,MEDIUM
FIR-000918,CR-2026-2001,2026-06-18 03:28:13,2026-06-15 18:28:13,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Cyber Fraud probe 01.,L-000198,"Port Area, Krishnagiri",CYBER-CELL-01,P-001447,P-000023,P-000370,INV-0021,OPEN,MEDIUM
FIR-000919,CR-2026-2019,2026-01-17 18:07:11,2026-01-15 00:07:11,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Financial Fraud probe 19.,L-000167,"Old Town, Dindigul",CEN-CRIME-UNIT-02,P-001631,P-000690,P-001948,INV-0082,OPEN,HIGH
FIR-000920,CR-2026-2020,2026-01-10 18:13:27,2026-01-08 04:13:27,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Human Trafficking probe 20.,L-000053,"Bypass, Madurai",CEN-CRIME-UNIT-02,P-001337,P-000157,P-001491,INV-0084,OPEN,HIGH
FIR-000921,CR-2026-2012,2026-07-12 17:18:51,2026-07-12 01:18:51,SMUGGLING,Fictional smuggling incident tied to Synthetic Illegal Trade probe 12.,L-000114,"Ring Road, Thanjavur",CEN-CRIME-UNIT-03,P-001382,P-000528,P-000472,INV-0075,UNDER_REVIEW,HIGH
FIR-000922,CR-2026-2003,2026-08-13 22:20:43,2026-08-11 00:20:43,SMUGGLING,Fictional smuggling incident tied to Synthetic Gold Smuggling probe 03.,L-000012,"Bus Stand, Madurai",CEN-CRIME-UNIT-01,P-000193,P-001620,P-000193,INV-0133,OPEN,HIGH
FIR-000923,CR-2026-2007,2026-05-01 05:06:44,2026-04-29 14:06:44,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Cyber Fraud probe 07.,L-000091,"Industrial Estate, Nagapattinam",CYBER-CELL-01,P-001278,P-001042,P-000790,INV-0087,OPEN,CRITICAL
FIR-000924,CR-2026-2004,2026-03-24 07:49:44,2026-03-22 00:49:44,FRAUDULENT_TRANSFER,Fictional fraudulent transfer incident tied to Synthetic Cyber Fraud probe 04.,L-000040,"University Road, Tirunelveli",EAST-INV-DIV,P-000319,P-001133,P-001420,INV-0010,CLOSED,CRITICAL
FIR-000925,CR-2026-2014,2026-01-09 12:22:39,2026-01-08 17:22:39,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Logistics Crime probe 14.,L-000114,"Ring Road, Thanjavur",NORTH-POL-SEC,P-001298,P-001146,P-001851,INV-0082,CLOSED,CRITICAL
FIR-000926,CR-2026-2001,2026-02-10 16:16:56,2026-02-08 19:16:56,THEFT,Fictional theft incident tied to Synthetic Cyber Fraud probe 01.,L-000006,"Bus Stand, Erode",SOUTH-POL-SEC,P-001448,P-000248,P-001884,INV-0132,OPEN,CRITICAL
FIR-000927,CR-2026-2020,2026-06-02 12:40:32,2026-06-02 03:40:32,FINANCIAL_FRAUD,Fictional financial fraud incident tied to Synthetic Human Trafficking probe 20.,L-000079,"Warehouse Zone, Salem",EAST-INV-DIV,P-001007,P-000157,P-000694,INV-0095,CLOSED,MEDIUM
FIR-000928,CR-2026-2009,2026-03-25 23:49:17,2026-03-25 01:49:17,ASSAULT,Fictional assault incident tied to Synthetic Gold Smuggling probe 09.,L-000009,"Highway Junction, Krishnagiri",CYBER-CELL-01,P-001195,P-000358,P-001101,INV-0071,UNDER_REVIEW,HIGH
FIR-000929,CR-2026-2009,2026-01-06 17:11:54,2026-01-05 08:11:54,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Gold Smuggling probe 09.,L-000001,"Old Town, Erode",NORTH-POL-SEC,P-001457,P-000783,P-001195,INV-0123,OPEN,HIGH
FIR-000930,CR-2026-2009,2026-05-26 20:31:10,2026-05-26 05:31:10,CROSS_BORDER_TRADE,Fictional cross border trade incident tied to Synthetic Gold Smuggling probe 09.,L-000079,"Warehouse Zone, Salem",CEN-CRIME-UNIT-01,P-000868,P-000496,P-001960,INV-0079,CLOSED,HIGH
FIR-000931,CR-2026-2005,2026-04-04 12:06:37,2026-04-04 05:06:37,RECOVERY_NOTICE,Fictional recovery notice incident tied to Synthetic Financial Fraud probe 05.,L-000016,"University Road, Karur",CEN-CRIME-UNIT-02,P-001656,P-001832,P-000719,INV-0015,OPEN,CRITICAL
FIR-000932,CR-2026-2019,2026-08-29 18:22:16,2026-08-26 23:22:16,SMUGGLING,Fictional smuggling incident tied to Synthetic Financial Fraud probe 19.,L-000175,"Port Area, Tiruchirappalli",CEN-CRIME-UNIT-02,P-000211,P-000690,P-001073,INV-0078,UNDER_REVIEW,MEDIUM
